Date,Open,High,Low,Close,Volume,Adj Close
2008-04-17,75.21,76.60,73.78,76.25,12112000,76.22
2008-04-16,72.87,76.13,72.75,76.09,14191400,76.06
2008-04-15,71.55,71.75,69.63,70.85,14601100,70.82
2008-04-14,71.39,72.19,70.57,70.75,13037600,70.72
2008-04-11,74.02,74.29,71.09,71.79,16363900,71.76
2008-04-10,73.82,76.75,73.82,75.86,12278200,75.83
2008-04-09,75.47,75.61,72.80,74.10,12518000,74.07
2008-04-08,75.43,76.41,74.61,75.75,8305400,75.72
2008-04-07,77.73,78.69,76.19,76.43,10484100,76.40
2008-04-04,76.87,78.50,75.39,76.86,11804800,76.83
2008-04-03,74.72,77.06,74.53,76.48,9454700,76.45
2008-04-02,76.28,77.47,74.66,76.35,10058200,76.32
2008-04-01,72.45,76.20,72.25,75.83,9778400,75.80
2008-03-31,69.72,71.00,69.27,69.95,8029400,69.92
2008-03-28,71.30,72.16,68.83,69.65,10236900,69.62
2008-03-27,72.39,72.67,70.00,70.72,10117400,70.69
2008-03-26,73.23,73.76,71.68,72.20,9634700,72.17
2008-03-25,73.22,74.45,71.93,73.65,10412900,73.62
2008-03-24,68.83,73.48,68.79,73.10,10557300,73.07
2008-03-20,66.04,68.25,65.23,67.56,12216300,67.53
2008-03-19,69.52,69.87,65.50,65.70,16430500,65.67
2008-03-18,65.61,69.30,65.13,69.15,15071500,69.12
2008-03-17,62.67,64.99,62.01,63.64,18342200,63.61
2008-03-14,69.28,69.30,64.14,65.32,20263600,65.29
2008-03-13,65.68,69.08,64.41,68.06,21275400,68.03
2008-03-12,68.26,69.50,66.85,66.98,11473600,66.95
2008-03-11,64.72,68.40,63.66,68.31,15051900,68.28
2008-03-10,65.23,65.59,62.62,62.63,13523100,62.60
2008-03-07,64.90,67.14,63.30,65.23,16041300,65.20
2008-03-06,68.65,69.22,65.42,65.58,12483400,65.55
2008-03-05,68.38,70.00,67.63,69.10,15497600,69.07
2008-03-04,66.47,68.47,65.33,67.80,16677100,67.77
2008-03-03,68.17,68.37,66.06,67.25,12041700,67.22
2008-02-29,70.49,70.91,67.96,68.74,12405300,68.71
2008-02-28,72.10,73.39,70.85,70.85,8596800,70.82
2008-02-27,70.99,73.20,70.68,72.41,9489500,72.38
2008-02-26,70.59,73.33,69.75,71.95,10467600,71.92
2008-02-25,70.58,71.97,69.64,71.29,9396500,71.26
2008-02-22,70.71,71.00,67.86,71.00,11053000,70.97
2008-02-21,72.90,73.23,69.69,70.38,9293000,70.35
2008-02-20,69.45,72.09,69.42,71.47,10713900,71.44
2008-02-19,73.15,73.40,69.49,70.82,9492400,70.79
2008-02-15,71.04,71.77,70.12,71.50,7722300,71.47
2008-02-14,74.64,74.64,71.53,71.76,11073600,71.73
2008-02-13,73.03,74.75,72.44,74.10,7349900,74.07
2008-02-12,73.01,73.93,70.36,71.55,10341400,71.52
2008-02-11,71.42,72.71,70.51,72.08,8767400,72.05
2008-02-08,69.40,71.25,68.59,70.50,10718000,70.47
2008-02-07,66.61,71.29,66.13,69.60,16263800,69.57
2008-02-06,71.77,72.65,67.68,68.20,9969300,68.17
2008-02-05,72.61,74.14,70.85,71.23,12258900,71.20
2008-02-04,77.42,77.56,74.60,74.79,7285300,74.76
2008-02-01,77.01,78.39,75.11,77.50,11730700,77.47
2008-01-31,71.67,77.40,71.54,75.05,15407300,75.02
2008-01-30,73.00,76.60,72.81,73.35,13013400,73.32
2008-01-29,74.18,74.47,72.38,73.44,7822200,73.41
2008-01-28,72.19,73.70,70.91,73.10,11153700,73.07
2008-01-25,78.54,78.54,71.91,72.00,14754500,71.97
2008-01-24,73.24,75.46,72.56,75.30,12722000,75.27
2008-01-23,67.68,73.36,64.53,73.17,25821500,73.14
2008-01-22,68.56,74.97,67.35,72.53,18636300,72.50
2008-01-18,78.16,79.68,75.71,76.70,13536700,76.67
2008-01-17,80.16,81.27,76.52,77.12,15033300,77.09
2008-01-16,79.99,82.45,77.40,79.30,15138500,79.27
2008-01-15,84.05,84.64,80.52,81.70,10614800,81.67
2008-01-14,85.02,86.40,84.00,85.61,8975900,85.57
2008-01-11,85.80,85.80,81.85,83.43,10450100,83.40
2008-01-10,84.55,87.96,84.03,85.80,17908700,85.76
2008-01-09,83.23,86.44,81.18,85.75,16567700,85.71
2008-01-08,87.56,89.41,82.82,83.09,12351000,83.06
2008-01-07,88.29,88.87,84.61,87.10,13265600,87.06
2008-01-04,93.45,93.57,87.55,88.24,9693800,88.20
2008-01-03,95.85,97.16,94.87,96.60,5166800,96.56
2008-01-02,99.40,100.00,94.82,96.05,7419200,96.01
2007-12-31,100.01,101.19,98.96,99.22,2328100,99.18
2007-12-28,102.28,102.70,99.90,101.07,2972900,101.03
2007-12-27,103.53,104.09,100.98,101.35,2439200,101.31
2007-12-26,102.93,104.64,102.07,104.25,1736300,104.21
2007-12-24,101.64,103.84,101.64,103.20,969800,103.16
2007-12-21,100.63,102.00,100.21,102.00,3404300,101.96
