Date,Close,Close,Close
12/24/2001,39.32
12/21/2001,39.48
12/20/2001,38.79
12/19/2001,40.51
12/18/2001,41.26
12/17/2001,40.8
12/14/2001,40.11
12/13/2001,39.76
12/12/2001,41.56
12/11/2001,41.23
12/10/2001,41
12/7/2001,41.73
12/6/2001,42.91
12/5/2001,42.85
12/4/2001,40.83
12/3/2001,38.97
11/30/2001,39.65
11/29/2001,39.95
11/28/2001,38.75
11/27/2001,40.2
11/26/2001,40.25
11/23/2001,39.28
11/21/2001,38.42
11/20/2001,38.62
11/19/2001,40.49
11/16/2001,39.37
11/15/2001,39.48
11/14/2001,39.64
11/13/2001,39.36
11/12/2001,38
11/9/2001,37.73
11/8/2001,37.75
11/7/2001,38.14
11/6/2001,38.19
11/5/2001,36.76
11/2/2001,35.6
11/1/2001,35.34
10/31/2001,33.9
10/30/2001,33.38
10/29/2001,34.04
10/26/2001,36.01
10/25/2001,36.8
10/24/2001,35.38
10/23/2001,34.63
10/22/2001,34.45
10/19/2001,33.55
10/18/2001,33.33
10/17/2001,32.45
10/16/2001,34.96
10/15/2001,34.4
10/12/2001,34.55
10/11/2001,34.7
10/10/2001,32.5
10/9/2001,31.09
10/8/2001,31.86
10/5/2001,31.76
10/4/2001,31.3
10/3/2001,31
10/2/2001,28.82
10/1/2001,28.73
9/28/2001,28.98
9/27/2001,28.48
9/26/2001,28.67
9/25/2001,29.7
9/24/2001,29.61
9/21/2001,28.19
9/20/2001,28.97
9/19/2001,29.97
9/18/2001,30.5
9/17/2001,31.2
9/10/2001,34.1
9/7/2001,33.7
9/6/2001,33.9
9/5/2001,35.33
9/4/2001,35.47
8/31/2001,36.63
8/30/2001,36.17
8/29/2001,37.56
8/28/2001,38.12
8/27/2001,39.35
8/24/2001,39.3
8/23/2001,37.32
8/22/2001,37.69
8/21/2001,36.69
8/20/2001,38.28
8/17/2001,37.76
8/16/2001,39.56
8/15/2001,39.1
8/14/2001,40.6
8/13/2001,41.1
8/10/2001,40.28
8/9/2001,40.67
8/8/2001,40.5
8/7/2001,42.28
8/6/2001,42.5
8/3/2001,43.18
8/2/2001,43.91
8/1/2001,43.1
7/31/2001,41.76
7/30/2001,41.7
7/27/2001,41.95
7/26/2001,41.1
7/25/2001,40.5
7/24/2001,40.15
7/23/2001,40.61
7/20/2001,41.65
7/19/2001,42.64
7/18/2001,41.65
7/17/2001,43.3
7/16/2001,42.35
7/13/2001,43.15
7/12/2001,43.6
7/11/2001,41
7/10/2001,40.5
7/9/2001,42.01
7/6/2001,41.65
7/5/2001,43.45
7/3/2001,45.64
7/2/2001,45.45
6/29/2001,45.7
6/28/2001,44.35
6/27/2001,43.79
6/26/2001,43.51
6/25/2001,43.36
6/22/2001,43.25
6/21/2001,43.35
6/20/2001,42.77
6/19/2001,41.82
6/18/2001,42.03
6/15/2001,42.6
6/14/2001,42.25
6/13/2001,44.55
6/12/2001,45.8
6/11/2001,46.05
6/8/2001,47.35
6/7/2001,48.7
6/6/2001,47.48
6/5/2001,47.85
6/4/2001,45.83
6/1/2001,46.05
5/31/2001,44.73
5/30/2001,44.43
5/29/2001,46.12
5/25/2001,48.99
5/24/2001,49.9
5/23/2001,48.65
5/22/2001,50.9
5/21/2001,51.05
5/18/2001,48.04
5/17/2001,47.9
5/16/2001,47.15
5/15/2001,45.15
5/14/2001,44.82
5/11/2001,45.55
5/10/2001,45.77
5/9/2001,46.55
5/8/2001,48.2
5/7/2001,47.2
5/4/2001,48.2
5/3/2001,46.8
5/2/2001,48.98
5/1/2001,48.05
4/30/2001,46.15
4/27/2001,45.15
4/26/2001,43.95
4/25/2001,45.1
4/24/2001,44.3
4/23/2001,45.15
4/20/2001,48.4
4/19/2001,48.3
4/18/2001,45.55
4/17/2001,41.25
4/16/2001,40.25
4/12/2001,42.8
4/11/2001,41
4/10/2001,39.8
4/9/2001,37.05
4/6/2001,35.95
4/5/2001,37.31
4/4/2001,34.05
4/3/2001,34.66
4/2/2001,37.4
3/30/2001,39.15
3/29/2001,38.95
3/28/2001,39.7
3/27/2001,43.25
3/26/2001,41.81
3/23/2001,42.8
3/22/2001,42.8
3/21/2001,40.35
3/20/2001,40.35
3/19/2001,43.26
3/16/2001,41.2
3/15/2001,42.15
3/14/2001,43.75
3/13/2001,44.45
3/12/2001,42.3
3/9/2001,45.1
3/8/2001,48.5
3/7/2001,49.42
3/6/2001,49.4
3/5/2001,47.55
3/2/2001,46.7
3/1/2001,48.8
2/28/2001,47.45
2/27/2001,49
2/26/2001,52.15
2/23/2001,51.18
2/22/2001,51
2/21/2001,51.5
2/20/2001,52.99
2/16/2001,55.13
2/15/2001,58.4
2/14/2001,57.45
2/13/2001,55.25
2/12/2001,57.08
2/9/2001,56.4
2/8/2001,58.79
2/7/2001,60.6
2/6/2001,61.6
2/5/2001,61.5
2/2/2001,61.55
2/1/2001,65.15
1/31/2001,64.3
1/30/2001,66.75
1/29/2001,67
1/26/2001,65.55
1/25/2001,64.5
1/24/2001,67.12
1/23/2001,67.77
1/22/2001,66.37
1/19/2001,66.31
1/18/2001,66.56
1/17/2001,63.88
1/16/2001,61.98
1/12/2001,62.73
1/11/2001,61.94
1/10/2001,60.19
1/9/2001,57.25
1/8/2001,57.25
1/5/2001,56.63
1/4/2001,61.31
1/3/2001,62.44
1/2/2001,53.44
12/29/2000,58.38
12/28/2000,61.44
12/27/2000,61.56
12/26/2000,60.88
12/22/2000,60.5
12/21/2000,56.06
12/20/2000,55.73
12/19/2000,59.13
12/18/2000,64
12/15/2000,63.88
12/14/2000,65.37
12/13/2000,68.73
12/12/2000,71.66
12/11/2000,74.37
12/8/2000,68
12/7/2000,66.5
12/6/2000,68
12/5/2000,70.69
12/4/2000,65
12/1/2000,64
11/30/2000,62.98
11/29/2000,62.94
11/28/2000,65.45
11/27/2000,69.56
11/24/2000,70.44
11/22/2000,66.62
11/21/2000,69.75
11/20/2000,69.86
11/17/2000,72.83
11/16/2000,72.87
11/15/2000,77.37
11/14/2000,75.84
11/13/2000,71.86
11/10/2000,71.75
11/9/2000,75.69
11/8/2000,75.7
11/7/2000,82.12
11/6/2000,82.44
11/3/2000,83.06
11/2/2000,82
11/1/2000,81
10/31/2000,81.7
10/30/2000,76.77
10/27/2000,79.72
10/26/2000,79.87
10/25/2000,77.87
10/24/2000,82.5
10/23/2000,86.19
10/20/2000,86.31
10/19/2000,85.06
10/18/2000,78
10/17/2000,78.25
10/16/2000,82
10/13/2000,81.25
10/12/2000,75.12
10/11/2000,77.06
10/10/2000,78.31
10/9/2000,82.62
10/6/2000,83
10/5/2000,85.87
10/4/2000,85.62
10/3/2000,84
10/2/2000,86.75
9/29/2000,88.75
9/28/2000,91.56
9/27/2000,89.56
9/26/2000,89.44
9/25/2000,90.47
9/22/2000,92.94
9/21/2000,87.75
9/20/2000,94.62
9/19/2000,93.19
9/18/2000,89.87
9/15/2000,91.31
9/14/2000,93
9/13/2000,93.5
9/12/2000,91.37
9/11/2000,92.81
9/8/2000,95.12
9/7/2000,98.12
9/6/2000,96
9/5/2000,99.5
9/1/2000,102.62
8/31/2000,101.62
8/30/2000,98.87
8/29/2000,99
8/28/2000,98.5
8/25/2000,98.03
8/24/2000,98.56
8/23/2000,97.06
8/22/2000,95.5
8/21/2000,95.5
8/18/2000,95.25
8/17/2000,95.75
8/16/2000,93.94
8/15/2000,93
8/14/2000,93
8/11/2000,91.06
8/10/2000,89.81
8/9/2000,91.62
8/8/2000,94.12
8/7/2000,92.25
8/4/2000,90.12
8/3/2000,90.44
8/2/2000,86.69
8/1/2000,88.25
7/31/2000,89.44
7/28/2000,86.87
7/27/2000,91.87
7/26/2000,95.62
7/25/2000,95.75
7/24/2000,95
7/21/2000,97
7/20/2000,100.37
7/19/2000,97.25
7/18/2000,99.5
7/17/2000,101.75
7/14/2000,100.62
7/13/2000,98.5
7/12/2000,97.25
7/11/2000,95
7/10/2000,94.48
7/7/2000,95.94
7/6/2000,94
7/5/2000,91.56
7/3/2000,95.25
6/30/2000,93.44
6/29/2000,91.64
6/28/2000,94
6/27/2000,92.87
6/26/2000,94
6/23/2000,91.5
6/22/2000,95.25
6/21/2000,98.87
6/20/2000,97.62
6/19/2000,98
6/16/2000,94.25
6/15/2000,93.75
6/14/2000,92.12
6/13/2000,94.25
6/12/2000,90.75
6/9/2000,93.75
6/8/2000,93.25
6/7/2000,93.69
6/6/2000,91.25
6/5/2000,93.86
6/2/2000,93.62
6/1/2000,87.37
5/31/2000,83.12
5/30/2000,85.56
5/26/2000,77.75
5/25/2000,77.75
5/24/2000,79.5
5/23/2000,74.81
5/22/2000,81.62
5/19/2000,81.69
5/18/2000,85.75
5/17/2000,88.94
5/16/2000,90.81
5/15/2000,88.31
5/12/2000,84.62
5/11/2000,84.62
5/10/2000,79.75
5/9/2000,86
5/8/2000,87.87
5/5/2000,91.44
5/4/2000,89.31
5/3/2000,89.12
5/2/2000,90.12
5/1/2000,95.62
4/28/2000,94.75
4/27/2000,91.25
4/26/2000,87.37
4/25/2000,90.47
4/24/2000,84.75
4/20/2000,87.25
4/19/2000,89.19
4/18/2000,92
4/17/2000,89.62
4/14/2000,80.37
4/13/2000,88
4/12/2000,92
4/11/2000,97.75
4/10/2000,100.12
4/7/2000,106.62
4/6/2000,102.5
4/5/2000,100.12
4/4/2000,101.94
4/3/2000,102.94
3/31/2000,109.5
3/30/2000,107.25
3/29/2000,110
3/28/2000,114.75
3/27/2000,117.75
3/24/2000,117.56
3/23/2000,116
3/22/2000,114
3/21/2000,111.75
3/20/2000,107.69
3/17/2000,221.63
3/16/2000,217.5
3/15/2000,205.75
3/14/2000,214.75
3/13/2000,223
3/10/2000,229
3/9/2000,230
3/8/2000,222.5
3/7/2000,220.5
3/6/2000,223.88
3/3/2000,222.13
3/2/2000,210.27
3/1/2000,215.25
2/29/2000,213.5
2/28/2000,208
2/25/2000,208.13
2/24/2000,213
2/23/2000,208.5
2/22/2000,197.5
2/18/2000,196.88
2/17/2000,204.25
2/16/2000,200
2/15/2000,200.94
2/14/2000,199.5
2/11/2000,199.75
2/10/2000,204.5
2/9/2000,198
2/8/2000,205.25
2/7/2000,197
2/4/2000,194.31
2/3/2000,193
2/2/2000,185.75
2/1/2000,184.19
1/31/2000,179.38
1/28/2000,172
1/27/2000,181.13
1/26/2000,178.5
1/25/2000,186
1/24/2000,183.25
1/21/2000,192.5
1/20/2000,190.13
1/19/2000,192
1/18/2000,187.75
1/14/2000,186.75
1/13/2000,182.5
1/12/2000,172.13
1/11/2000,176
1/10/2000,185
1/7/2000,180
1/6/2000,160.19
1/5/2000,172
1/4/2000,176.5
1/3/2000,189.5
12/31/1999,182.75
12/30/1999,183
12/29/1999,185
12/28/1999,178.25
12/27/1999,179.38
12/23/1999,180.44
12/22/1999,178.31
12/21/1999,178.88
12/20/1999,169.75
12/17/1999,167.56
12/16/1999,166.13
12/15/1999,162.13
12/14/1999,159.06
12/13/1999,161.98
12/10/1999,159.81
12/9/1999,158.5
12/8/1999,157.75
12/7/1999,159.69
12/6/1999,159.69
12/3/1999,158.25
12/2/1999,154.95
12/1/1999,150.19
11/30/1999,147
11/29/1999,152.81
11/26/1999,155.38
11/24/1999,154.88
11/23/1999,149.94
11/22/1999,149.25
11/19/1999,151.56
11/18/1999,150.22
11/17/1999,145.75
11/16/1999,147.75
11/15/1999,144.09
11/12/1999,144.38
11/11/1999,142.5
11/10/1999,140
11/9/1999,138.19
11/8/1999,139.13
11/5/1999,136.38
11/4/1999,135
11/3/1999,133.5
11/2/1999,130.89
11/1/1999,130.81
10/29/1999,131.5
10/28/1999,127.06
10/27/1999,122.81
10/26/1999,123
10/25/1999,124
10/22/1999,123.94
10/21/1999,124.5
10/20/1999,122.5
10/19/1999,118.87
10/18/1999,118.23
10/15/1999,119.75
10/14/1999,123.39
10/13/1999,122.62
10/12/1999,126.37
10/11/1999,129.31
10/8/1999,127.52
10/7/1999,126.19
10/6/1999,126.48
10/5/1999,124
10/4/1999,123.12
10/1/1999,120.42
9/30/1999,120.37
9/29/1999,119.12
9/28/1999,121.56
9/27/1999,121
9/24/1999,120.16
9/23/1999,120
9/22/1999,125.19
9/21/1999,123.87
9/20/1999,126.92
9/17/1999,126.62
9/16/1999,122.94
9/15/1999,123
9/14/1999,125.42
9/13/1999,124.73
9/10/1999,126.25
9/9/1999,124.81
9/8/1999,123.06
9/7/1999,124.75
9/3/1999,125.31
9/2/1999,119.81
9/1/1999,120.23
8/31/1999,119.37
8/30/1999,118.06
8/27/1999,119.75
8/26/1999,120.95
8/25/1999,123
8/24/1999,120.44
8/23/1999,119.62
8/20/1999,115.94
8/19/1999,114.12
8/18/1999,115.5
8/17/1999,116.81
8/16/1999,116.23
8/13/1999,115.31
8/12/1999,110.5
8/11/1999,111.81
8/10/1999,108.25
8/9/1999,109.23
8/6/1999,110.66
8/5/1999,111.86
8/4/1999,110.11
8/3/1999,112.14
8/2/1999,112.87
7/30/1999,113.19
7/29/1999,113.75
7/28/1999,116.23
7/27/1999,114
7/26/1999,111.75
7/23/1999,114.56
7/22/1999,114.39
7/21/1999,117.37
7/20/1999,116.81
7/19/1999,121.5
7/16/1999,122.75
7/15/1999,121.62
7/14/1999,120.52
7/13/1999,118.5
7/12/1999,119.06
7/9/1999,119.69
7/8/1999,118.5
7/7/1999,116.94
7/6/1999,116.75
7/2/1999,117.5
7/1/1999,116.03
6/30/1999,115.25
6/29/1999,113.5
6/28/1999,111.97
6/25/1999,109.37
6/24/1999,109.52
6/23/1999,111.73
6/22/1999,110
6/21/1999,113.42
6/18/1999,110.12
6/17/1999,109.62
6/16/1999,108.42
6/15/1999,103.12
6/14/1999,101.61
6/11/1999,103.56
6/10/1999,105.16
6/9/1999,106.37
6/8/1999,104.62
6/7/1999,107.31
6/4/1999,105.12
6/3/1999,102
6/2/1999,103.47
6/1/1999,101.75
5/28/1999,104.06
5/27/1999,102.37
5/26/1999,102.47
5/25/1999,99.69
5/24/1999,103.06
5/21/1999,105.75
5/20/1999,106.73
5/19/1999,109.75
5/18/1999,108.25
5/17/1999,108.73
5/14/1999,106.81
5/13/1999,108.87
5/12/1999,110.94
5/11/1999,108.69
5/10/1999,107
5/7/1999,105.94
5/6/1999,104.44
5/5/1999,108.37
5/4/1999,105.19
5/3/1999,106.87
4/30/1999,107.44
4/29/1999,106.75
4/28/1999,107.62
4/27/1999,111.44
4/26/1999,113.17
4/23/1999,110.62
4/22/1999,109.19
4/21/1999,106.31
4/20/1999,101.31
4/19/1999,99.06
4/16/1999,103.94
4/15/1999,107.06
4/14/1999,105.62
4/13/1999,109.37
4/12/1999,110.87
4/9/1999,111.62
4/8/1999,110.94
4/7/1999,110.06
4/6/1999,111.22
4/5/1999,111
4/1/1999,107.12
3/31/1999,104.94
3/30/1999,106.5
3/29/1999,107.25
3/26/1999,103.5
3/25/1999,104.62
3/24/1999,100.94
3/23/1999,97.62
3/22/1999,101.19
3/19/1999,102.44
3/18/1999,105.12
3/17/1999,103.12
3/16/1999,103.87
3/15/1999,103
3/12/1999,100.12
3/11/1999,102.62
3/10/1999,102.12
