Date,Open,High,Low,Close,Volume,Adj Close
2008-02-01,40.81,41.96,40.08,41.84,2760100,40.69
2008-01-31,36.73,40.90,36.35,40.85,4683100,39.73
2008-01-30,38.87,41.00,37.21,38.26,4777000,37.21
2008-01-29,38.46,39.29,37.18,39.00,2439800,37.93
2008-01-28,35.63,37.99,34.44,37.84,1905700,36.80
2008-01-25,38.80,38.80,35.13,35.75,2426900,34.77
2008-01-24,37.72,38.12,36.39,37.73,3452900,36.70
2008-01-23,31.35,37.37,30.87,36.94,4843800,35.93
2008-01-22,27.31,34.11,27.31,32.69,2858900,31.79
2008-01-18,33.71,33.71,29.98,31.01,2716700,30.16
2008-01-17,35.94,35.94,32.18,32.85,2544200,31.95
2008-01-16,34.52,36.86,34.50,35.75,2273300,34.77
2008-01-15,36.07,36.19,34.50,34.75,1311600,33.80
2008-01-14,37.43,37.70,36.06,36.92,778900,35.91
2008-01-11,35.81,38.01,35.41,36.51,1932500,35.51
2008-01-10,35.83,37.90,33.74,36.93,1838400,35.92
2008-01-09,35.13,35.50,32.64,35.48,1648000,34.51
2008-01-08,37.88,38.20,34.26,34.54,1300700,33.59
2008-01-07,37.02,37.69,35.71,37.17,752800,36.15
2008-01-04,37.71,38.75,36.36,36.65,1266000,35.65
2008-01-03,39.86,40.06,38.83,38.95,418400,37.88
2008-01-02,42.05,42.05,39.36,39.72,780900,38.63
2007-12-31,40.63,42.19,40.10,41.55,837000,40.41
2007-12-28,42.25,42.25,40.50,40.76,283300,39.64
2007-12-27,42.99,43.05,41.26,41.45,488500,40.31
2007-12-26,42.91,43.33,42.56,43.27,298200,42.08
2007-12-24,41.78,43.56,41.78,43.54,264000,42.35
2007-12-21,41.70,42.36,40.91,42.09,509300,40.94
